StoreID,Date,City,State,Latitude,Longitude,Sales,Customers,ExistingStore,DemandScore
3599,2025-12-27,Ahmedabad,Gujarat,22.973102,72.512062,361930,100,No,85
3600,2025-12-12,Lucknow,Uttar Pradesh,26.825285,80.870688,170900,117,Yes,40
3601,2025-05-28,Kolkata,West Bengal,22.645783,88.383427,209416,62,Yes,84
3602,2025-03-02,Lucknow,Uttar Pradesh,26.767181,80.921914,66479,269,No,42
3603,2025-11-10,Jaipur,Rajasthan,26.944197,75.828951,83769,123,No,80
3604,2025-02-18,Lucknow,Uttar Pradesh,26.919566,81.024678,226585,228,No,62
3605,2025-07-11,Mumbai,Maharashtra,19.105764,72.852175,73962,420,No,44
3606,2025-01-31,Bengaluru,Karnataka,12.956809,77.592503,352833,63,Yes,65
3607,2025-08-08,Lucknow,Uttar Pradesh,26.917565,81.011613,337046,110,Yes,74
3608,2025-08-13,Kolkata,West Bengal,22.569,88.290954,414617,297,No,72
3609,2025-12-22,Pune,Maharashtra,18.549235,73.891365,164192,248,No,59
3610,2025-12-24,Lucknow,Uttar Pradesh,26.920809,80.926195,167979,71,Yes,65
3611,2025-08-23,Ahmedabad,Gujarat,23.002816,72.627091,132405,392,No,40
3612,2025-03-24,Mumbai,Maharashtra,19.097261,72.930251,88209,555,Yes,64
3613,2025-05-11,Delhi,Delhi,28.554701,77.191586,199877,158,No,74
3614,2025-04-05,Pune,Maharashtra,18.533538,73.877138,396812,203,Yes,90
3615,2025-06-07,Mumbai,Maharashtra,19.048965,72.81294,57986,82,Yes,81
3616,2025-12-13,Kolkata,West Bengal,22.500023,88.322986,384079,473,No,55
3617,2025-03-19,Bengaluru,Karnataka,13.033424,77.533264,251340,452,No,54
3618,2025-11-12,Chennai,Tamil Nadu,13.151103,80.235754,405644,392,No,61
3619,2025-10-12,Lucknow,Uttar Pradesh,26.893093,80.953085,219490,240,Yes,50
3620,2025-10-31,Lucknow,Uttar Pradesh,26.890071,80.91607,257220,97,Yes,93
3621,2025-08-03,Mumbai,Maharashtra,19.103366,72.938869,468035,58,Yes,69
3622,2025-07-01,Delhi,Delhi,28.617206,77.141438,292191,524,Yes,84
3623,2025-03-06,Lucknow,Uttar Pradesh,26.766876,80.937387,97623,402,Yes,54
3624,2025-01-04,Jaipur,Rajasthan,26.861349,75.776332,138210,151,Yes,44
3625,2025-09-26,Delhi,Delhi,28.659608,77.212561,306289,54,No,76
3626,2025-08-11,Hyderabad,Telangana,17.322027,78.42463,278867,266,No,61
3627,2025-10-09,Jaipur,Rajasthan,26.845448,75.801467,214074,524,No,50
3628,2025-07-15,Hyderabad,Telangana,17.393962,78.413813,76394,397,Yes,70
3629,2025-12-25,Jaipur,Rajasthan,26.92902,75.741852,337041,434,Yes,72
3630,2025-09-03,Lucknow,Uttar Pradesh,26.910574,80.994793,194761,389,No,95
3631,2025-12-03,Bengaluru,Karnataka,12.906956,77.596826,138144,538,Yes,40
3632,2025-04-01,Bengaluru,Karnataka,12.979792,77.613007,331361,180,Yes,48
3633,2025-01-31,Chennai,Tamil Nadu,13.043014,80.235088,305472,335,Yes,86
3634,2025-09-26,Chennai,Tamil Nadu,13.122344,80.201266,238692,250,Yes,83
3635,2025-11-18,Chennai,Tamil Nadu,13.120266,80.211113,382421,262,Yes,57
3636,2025-04-23,Chennai,Tamil Nadu,13.13908,80.211594,280113,559,No,94
3637,2025-12-23,Chennai,Tamil Nadu,13.14283,80.229692,426361,248,Yes,97
3638,2025-09-15,Chennai,Tamil Nadu,13.017666,80.244374,74659,466,No,65
3639,2025-01-02,Mumbai,Maharashtra,19.105149,72.929681,230582,286,No,69
3640,2025-07-02,Ahmedabad,Gujarat,23.006161,72.58493,370395,600,Yes,48
3641,2025-12-17,Hyderabad,Telangana,17.308667,78.432604,363636,141,No,83
3642,2025-08-29,Hyderabad,Telangana,17.352766,78.54513,71431,212,Yes,47
3643,2025-05-15,Bengaluru,Karnataka,12.931271,77.669058,333751,332,Yes,79
3644,2025-07-20,Kolkata,West Bengal,22.518552,88.374698,470195,257,Yes,66
3645,2025-01-08,Ahmedabad,Gujarat,23.022674,72.550103,342122,427,No,93
3646,2025-08-24,Kolkata,West Bengal,22.645247,88.424222,71275,442,Yes,84
3647,2025-03-20,Kolkata,West Bengal,22.506058,88.365843,256420,420,No,43
3648,2025-10-25,Pune,Maharashtra,18.48631,73.898791,183554,357,Yes,68
3649,2025-07-20,Kolkata,West Bengal,22.649351,88.393477,367015,243,Yes,76
3650,2025-06-26,Kolkata,West Bengal,22.493966,88.387456,247619,221,No,52
3651,2025-03-28,Chennai,Tamil Nadu,13.064354,80.260114,487268,170,Yes,58
3652,2025-05-11,Chennai,Tamil Nadu,13.037331,80.25645,122060,401,No,57
3653,2025-02-21,Chennai,Tamil Nadu,13.111368,80.326724,383568,90,No,100
3654,2025-12-18,Lucknow,Uttar Pradesh,26.865532,80.984585,263680,201,Yes,86
3655,2025-12-31,Pune,Maharashtra,18.453942,73.872826,407930,439,No,54
3656,2025-10-14,Mumbai,Maharashtra,19.050214,72.836008,120243,338,No,51
3657,2025-12-08,Delhi,Delhi,28.543117,77.214061,167919,301,No,100
3658,2025-01-18,Mumbai,Maharashtra,19.125427,72.836242,91253,424,No,65
3659,2025-07-11,Bengaluru,Karnataka,13.048422,77.557332,294792,449,No,71
3660,2025-08-21,Delhi,Delhi,28.59812,77.242937,427776,324,No,100
3661,2025-07-04,Mumbai,Maharashtra,19.150729,72.867554,345864,533,No,65
3662,2025-11-01,Kolkata,West Bengal,22.616907,88.345069,473044,115,No,53
3663,2025-03-06,Pune,Maharashtra,18.453053,73.831621,243954,72,Yes,76
3664,2025-11-13,Delhi,Delhi,28.68063,77.178016,95895,399,Yes,88
3665,2025-11-02,Kolkata,West Bengal,22.515415,88.409744,244623,440,No,59
3666,2025-04-04,Ahmedabad,Gujarat,22.960555,72.639022,57102,514,No,48
3667,2025-07-08,Mumbai,Maharashtra,19.120307,72.89186,112213,322,Yes,64
3668,2025-05-27,Hyderabad,Telangana,17.313422,78.513532,188816,250,Yes,90
3669,2025-08-01,Chennai,Tamil Nadu,13.133352,80.23886,216060,366,Yes,85
3670,2025-08-20,Bengaluru,Karnataka,12.982251,77.549802,453869,518,Yes,46
3671,2025-01-16,Bengaluru,Karnataka,12.977065,77.624401,113953,557,No,98
3672,2025-03-14,Chennai,Tamil Nadu,13.151807,80.203404,432672,507,Yes,98
3673,2025-05-24,Jaipur,Rajasthan,26.883334,75.740758,477633,336,Yes,67
3674,2025-08-24,Jaipur,Rajasthan,26.873962,75.842363,391042,560,Yes,47
3675,2025-04-10,Ahmedabad,Gujarat,23.045351,72.517576,389793,75,No,90
3676,2025-03-17,Delhi,Delhi,28.56951,77.200154,287484,185,No,65
3677,2025-07-28,Delhi,Delhi,28.564028,77.203885,108445,335,Yes,81
3678,2025-11-19,Bengaluru,Karnataka,13.003643,77.645047,476598,499,Yes,41
3679,2025-06-16,Delhi,Delhi,28.637752,77.234326,73923,87,Yes,98
3680,2025-09-05,Chennai,Tamil Nadu,13.139714,80.219209,117121,117,No,51
3681,2025-08-26,Delhi,Delhi,28.639911,77.280258,112870,485,Yes,78
3682,2025-04-27,Pune,Maharashtra,18.595226,73.887468,114706,272,No,73
3683,2025-09-11,Hyderabad,Telangana,17.463953,78.552049,154049,174,Yes,64
3684,2025-06-27,Lucknow,Uttar Pradesh,26.82287,80.890868,456619,450,Yes,98
3685,2025-11-04,Bengaluru,Karnataka,12.99478,77.606698,380913,546,Yes,62
3686,2025-07-11,Chennai,Tamil Nadu,13.157318,80.24706,395649,268,Yes,49
3687,2025-03-19,Chennai,Tamil Nadu,13.10509,80.314037,282099,282,Yes,97
3688,2025-11-05,Jaipur,Rajasthan,26.929668,75.707528,240626,535,Yes,90
3689,2025-04-26,Delhi,Delhi,28.554572,77.196716,95669,569,No,42
3690,2025-07-23,Ahmedabad,Gujarat,22.957162,72.499233,290708,96,Yes,64
3691,2025-09-12,Lucknow,Uttar Pradesh,26.892766,80.885527,315114,212,Yes,64
3692,2025-02-20,Bengaluru,Karnataka,12.893866,77.534549,257841,152,No,81
3693,2025-04-24,Jaipur,Rajasthan,26.975272,75.796624,343716,237,Yes,94
3694,2025-12-08,Ahmedabad,Gujarat,23.069501,72.592243,420908,318,No,89
3695,2025-09-02,Kolkata,West Bengal,22.524649,88.354719,187707,184,Yes,53
3696,2025-12-20,Mumbai,Maharashtra,19.153195,72.820362,134612,570,Yes,80
3697,2025-11-08,Hyderabad,Telangana,17.351726,78.566242,231459,207,Yes,51
3698,2025-07-27,Delhi,Delhi,28.543046,77.158286,373974,395,Yes,63
3699,2025-07-19,Bengaluru,Karnataka,12.930359,77.658134,464374,540,Yes,44
3700,2025-09-30,Hyderabad,Telangana,17.313867,78.470191,465751,553,No,46
3701,2025-01-04,Mumbai,Maharashtra,19.073691,72.848141,499195,362,Yes,81
3702,2025-06-15,Jaipur,Rajasthan,26.85616,75.849457,87610,275,No,51
3703,2025-12-05,Kolkata,West Bengal,22.501773,88.409427,398111,458,Yes,76
3704,2025-12-03,Ahmedabad,Gujarat,23.00096,72.501521,432991,333,No,42
3705,2025-06-13,Delhi,Delhi,28.574128,77.140635,141372,118,No,45
3706,2025-05-18,Kolkata,West Bengal,22.504123,88.374496,402966,400,No,67
3707,2025-01-09,Pune,Maharashtra,18.531532,73.883984,352111,434,Yes,77
3708,2025-08-19,Delhi,Delhi,28.621439,77.18624,146921,111,No,91
3709,2025-03-12,Bengaluru,Karnataka,12.894506,77.541596,132992,65,Yes,79
3710,2025-02-19,Ahmedabad,Gujarat,22.964253,72.597261,128470,364,Yes,100
3711,2025-10-20,Mumbai,Maharashtra,19.034984,72.912332,375218,463,No,74
3712,2025-11-28,Lucknow,Uttar Pradesh,26.839325,80.872014,324317,535,Yes,44
3713,2025-08-07,Chennai,Tamil Nadu,13.081188,80.26812,91892,239,Yes,68
3714,2025-12-12,Kolkata,West Bengal,22.614943,88.357561,227795,593,No,81
3715,2025-08-04,Jaipur,Rajasthan,26.888787,75.841806,159054,366,Yes,47
3716,2025-02-16,Lucknow,Uttar Pradesh,26.867494,80.927357,211882,242,Yes,72
3717,2025-11-23,Lucknow,Uttar Pradesh,26.820279,80.903508,125881,96,Yes,47
3718,2025-02-05,Lucknow,Uttar Pradesh,26.823016,80.869963,233031,547,No,57
3719,2025-10-16,Pune,Maharashtra,18.542813,73.904627,198946,541,Yes,85
3720,2025-01-01,Bengaluru,Karnataka,12.914045,77.669507,293409,455,No,59
3721,2025-12-07,Jaipur,Rajasthan,26.954402,75.786726,206103,508,No,99
3722,2025-02-15,Pune,Maharashtra,18.507566,73.808909,232220,486,Yes,56
3723,2025-01-17,Delhi,Delhi,28.537589,77.168082,215011,275,No,52
3724,2025-10-29,Bengaluru,Karnataka,13.009858,77.670608,346246,486,Yes,69
3725,2025-02-10,Ahmedabad,Gujarat,22.960086,72.592998,390825,416,Yes,76
3726,2025-04-25,Kolkata,West Bengal,22.543975,88.291827,244490,527,Yes,51
3727,2025-06-29,Delhi,Delhi,28.55152,77.213643,292573,473,Yes,67
3728,2025-05-01,Pune,Maharashtra,18.598392,73.913232,371955,346,No,79
3729,2025-06-28,Kolkata,West Bengal,22.640217,88.350132,277868,303,No,61
3730,2025-05-30,Pune,Maharashtra,18.559653,73.825883,184950,124,No,79
3731,2025-07-22,Hyderabad,Telangana,17.396102,78.503257,178234,298,No,57
3732,2025-08-19,Lucknow,Uttar Pradesh,26.812314,80.958187,191368,469,No,41
3733,2025-12-13,Jaipur,Rajasthan,26.966283,75.819237,139830,199,Yes,43
3734,2025-06-18,Lucknow,Uttar Pradesh,26.846781,80.886729,429034,538,Yes,76
3735,2025-11-25,Jaipur,Rajasthan,26.955686,75.790882,499909,326,Yes,55
3736,2025-02-23,Chennai,Tamil Nadu,13.157474,80.350333,448589,506,Yes,43
3737,2025-02-28,Chennai,Tamil Nadu,13.140367,80.312569,301097,384,No,97
3738,2025-06-28,Jaipur,Rajasthan,26.863235,75.808148,461235,472,No,61
3739,2025-10-27,Ahmedabad,Gujarat,22.963606,72.615839,69551,300,Yes,42
3740,2025-05-23,Pune,Maharashtra,18.53107,73.912421,250016,115,Yes,86
3741,2025-04-25,Lucknow,Uttar Pradesh,26.857352,80.997874,124152,414,Yes,48
3742,2025-04-15,Hyderabad,Telangana,17.422414,78.480535,256298,414,No,52
3743,2025-10-26,Delhi,Delhi,28.587881,77.237407,297124,52,No,91
3744,2025-10-21,Hyderabad,Telangana,17.402517,78.557801,186887,419,No,52
3745,2025-12-23,Pune,Maharashtra,18.492761,73.838762,94376,124,Yes,99
3746,2025-10-09,Jaipur,Rajasthan,26.891758,75.848903,205516,237,Yes,93
3747,2025-03-22,Kolkata,West Bengal,22.641846,88.402438,67556,304,Yes,59
3748,2025-05-30,Ahmedabad,Gujarat,22.971798,72.556452,393945,160,Yes,59
3749,2025-12-06,Mumbai,Maharashtra,19.068122,72.890411,314469,455,Yes,42
3750,2025-11-30,Jaipur,Rajasthan,26.882607,75.820555,123855,337,No,88
3751,2025-01-26,Lucknow,Uttar Pradesh,26.791179,80.994955,97013,548,No,96
3752,2025-02-02,Pune,Maharashtra,18.514931,73.806832,69681,359,Yes,93
3753,2025-01-30,Delhi,Delhi,28.558727,77.21485,464908,425,Yes,50
3754,2025-10-14,Chennai,Tamil Nadu,13.10022,80.235553,254914,396,Yes,68
3755,2025-03-23,Delhi,Delhi,28.565735,77.150356,130382,289,Yes,48
3756,2025-03-10,Bengaluru,Karnataka,12.94443,77.606379,106521,270,Yes,96
3757,2025-04-28,Bengaluru,Karnataka,12.895115,77.546163,264062,529,No,44
3758,2025-12-10,Hyderabad,Telangana,17.449145,78.53203,241470,60,No,94
3759,2025-03-14,Kolkata,West Bengal,22.616745,88.381448,232123,372,Yes,97
3760,2025-03-30,Bengaluru,Karnataka,12.936079,77.573831,79386,130,Yes,98
3761,2025-10-25,Mumbai,Maharashtra,19.084981,72.83903,305661,224,Yes,41
3762,2025-05-19,Mumbai,Maharashtra,19.110678,72.949822,119106,97,Yes,74
3763,2025-08-23,Pune,Maharashtra,18.451296,73.932253,354887,66,Yes,69
3764,2025-03-25,Chennai,Tamil Nadu,13.108607,80.211884,77325,432,Yes,68
3765,2025-05-13,Kolkata,West Bengal,22.598289,88.371334,432545,154,No,81
3766,2025-06-14,Ahmedabad,Gujarat,23.074474,72.557627,376263,237,No,43
3767,2025-07-04,Kolkata,West Bengal,22.594971,88.320282,281056,207,No,80
3768,2025-06-23,Chennai,Tamil Nadu,13.083626,80.339681,144308,209,No,78
3769,2025-10-27,Bengaluru,Karnataka,13.016711,77.569519,256675,596,No,85
3770,2025-09-17,Pune,Maharashtra,18.556353,73.800289,179711,547,Yes,80
3771,2025-08-20,Mumbai,Maharashtra,19.087745,72.948178,466509,240,Yes,48
3772,2025-02-14,Hyderabad,Telangana,17.461692,78.425776,290066,575,Yes,55
3773,2025-12-19,Delhi,Delhi,28.622348,77.258175,439413,101,Yes,69
3774,2025-09-06,Bengaluru,Karnataka,12.938216,77.520369,379923,280,Yes,62
3775,2025-10-28,Hyderabad,Telangana,17.46046,78.50546,414089,413,Yes,78
3776,2025-02-26,Delhi,Delhi,28.612939,77.156626,124503,554,No,87
3777,2025-05-08,Pune,Maharashtra,18.47565,73.849405,135747,71,No,94
3778,2025-03-18,Pune,Maharashtra,18.463495,73.836809,247595,378,No,77
3779,2025-04-09,Kolkata,West Bengal,22.638003,88.402306,50790,250,Yes,58
3780,2025-06-04,Pune,Maharashtra,18.511251,73.921475,59710,362,No,72
3781,2025-10-25,Lucknow,Uttar Pradesh,26.914292,80.868079,293597,71,Yes,40
3782,2025-11-11,Delhi,Delhi,28.643199,77.251553,408798,407,Yes,79
3783,2025-04-08,Delhi,Delhi,28.659984,77.200711,184940,236,No,67
3784,2025-03-23,Mumbai,Maharashtra,19.147621,72.893337,215954,474,Yes,57
3785,2025-08-20,Chennai,Tamil Nadu,13.150105,80.266566,466699,224,Yes,98
3786,2025-10-18,Delhi,Delhi,28.558478,77.195938,259383,407,Yes,49
3787,2025-03-10,Lucknow,Uttar Pradesh,26.771144,80.925222,430175,211,Yes,77
3788,2025-03-01,Pune,Maharashtra,18.451814,73.92455,452970,470,Yes,42
3789,2025-10-30,Chennai,Tamil Nadu,13.053539,80.311892,417594,461,Yes,67
3790,2025-08-26,Mumbai,Maharashtra,19.10294,72.927678,388560,468,Yes,92
3791,2025-06-01,Lucknow,Uttar Pradesh,26.872953,81.018833,72410,491,No,44
3792,2025-12-06,Delhi,Delhi,28.575373,77.2113,388851,397,Yes,52
3793,2025-02-24,Mumbai,Maharashtra,19.031686,72.88383,496343,91,Yes,57
3794,2025-10-01,Lucknow,Uttar Pradesh,26.902967,80.902112,498548,210,Yes,92
3795,2025-04-01,Hyderabad,Telangana,17.441081,78.421798,484548,227,Yes,63
3796,2025-09-19,Pune,Maharashtra,18.546439,73.91805,422888,431,Yes,95
3797,2025-10-06,Kolkata,West Bengal,22.559345,88.363821,260482,355,Yes,46
3798,2025-02-26,Lucknow,Uttar Pradesh,26.851634,80.908143,331665,109,No,59
3799,2025-03-10,Pune,Maharashtra,18.574347,73.884495,72324,447,Yes,76
3800,2025-09-12,Jaipur,Rajasthan,26.903159,75.791207,178215,371,No,89
3801,2025-11-23,Kolkata,West Bengal,22.556876,88.435217,259345,368,Yes,78
3802,2025-03-08,Kolkata,West Bengal,22.527434,88.389261,108611,194,No,91
3803,2025-04-02,Chennai,Tamil Nadu,13.014717,80.219983,210242,115,Yes,58
3804,2025-11-10,Chennai,Tamil Nadu,13.04317,80.225413,109122,338,No,100
3805,2025-10-18,Jaipur,Rajasthan,26.955998,75.819303,108676,142,No,95
3806,2025-08-17,Lucknow,Uttar Pradesh,26.791248,80.987856,358348,334,Yes,81
3807,2025-09-21,Chennai,Tamil Nadu,13.114429,80.208443,338123,70,Yes,54
3808,2025-08-05,Kolkata,West Bengal,22.558171,88.4019,440660,222,Yes,43
3809,2025-06-28,Bengaluru,Karnataka,13.041399,77.634279,332717,394,Yes,74
3810,2025-04-07,Kolkata,West Bengal,22.632275,88.284516,381249,97,No,91
3811,2025-05-19,Chennai,Tamil Nadu,13.041783,80.275414,173177,51,No,75
3812,2025-08-02,Chennai,Tamil Nadu,13.137492,80.289251,396022,113,Yes,68
3813,2025-10-01,Kolkata,West Bengal,22.604201,88.310142,289803,496,Yes,94
3814,2025-04-01,Mumbai,Maharashtra,19.131014,72.956571,158427,563,No,83
3815,2025-04-20,Mumbai,Maharashtra,19.126329,72.862901,441634,135,No,80
3816,2025-11-20,Hyderabad,Telangana,17.459156,78.552788,443238,462,Yes,65
3817,2025-02-23,Ahmedabad,Gujarat,22.982153,72.579744,457356,161,Yes,44
3818,2025-03-21,Mumbai,Maharashtra,19.102212,72.924276,155447,281,Yes,46
3819,2025-09-18,Jaipur,Rajasthan,26.949374,75.743109,147955,522,Yes,73
3820,2025-06-16,Ahmedabad,Gujarat,23.05582,72.613681,417167,70,No,100
3821,2025-09-10,Ahmedabad,Gujarat,23.004203,72.595503,271507,429,Yes,40
3822,2025-09-25,Jaipur,Rajasthan,26.848472,75.81197,189670,303,Yes,79
3823,2025-08-28,Chennai,Tamil Nadu,13.099772,80.343744,111225,521,Yes,62
3824,2025-08-03,Lucknow,Uttar Pradesh,26.859429,80.951519,179472,356,No,82
3825,2025-04-02,Ahmedabad,Gujarat,23.060008,72.494062,425490,204,No,64
3826,2025-12-23,Delhi,Delhi,28.686435,77.192881,251574,224,No,76
3827,2025-03-12,Hyderabad,Telangana,17.356788,78.439362,373350,569,Yes,61
3828,2025-04-25,Delhi,Delhi,28.630275,77.236386,379396,59,No,87
3829,2025-03-11,Pune,Maharashtra,18.533093,73.873953,283335,324,No,49
3830,2025-07-30,Lucknow,Uttar Pradesh,26.834388,81.024354,209652,114,No,76
3831,2025-07-22,Lucknow,Uttar Pradesh,26.844209,80.95619,340060,518,No,83
3832,2025-05-11,Ahmedabad,Gujarat,23.031964,72.601093,495963,341,No,57
3833,2025-09-18,Hyderabad,Telangana,17.335967,78.504022,314276,359,Yes,66
3834,2025-05-05,Ahmedabad,Gujarat,22.988736,72.564734,380256,401,Yes,65
3835,2025-10-02,Lucknow,Uttar Pradesh,26.896048,80.883291,249659,349,Yes,56
3836,2025-06-11,Pune,Maharashtra,18.44198,73.873488,397540,577,No,96
3837,2025-06-17,Bengaluru,Karnataka,13.045976,77.533523,66462,217,No,48
3838,2025-01-21,Ahmedabad,Gujarat,23.005973,72.53778,365531,112,Yes,93
3839,2025-04-02,Jaipur,Rajasthan,26.87569,75.84067,237993,582,Yes,89
3840,2025-01-01,Mumbai,Maharashtra,19.085005,72.88404,341265,244,Yes,61
3841,2025-06-06,Ahmedabad,Gujarat,23.049181,72.577937,174235,535,No,93
3842,2025-10-11,Hyderabad,Telangana,17.360621,78.56418,174026,64,Yes,99
3843,2025-07-09,Ahmedabad,Gujarat,23.088932,72.498959,161596,97,No,86
3844,2025-12-14,Kolkata,West Bengal,22.557128,88.378648,458186,414,Yes,41
3845,2025-07-18,Delhi,Delhi,28.580745,77.218273,452262,246,No,74
3846,2025-08-10,Pune,Maharashtra,18.512212,73.784986,449072,541,Yes,81
3847,2025-09-29,Hyderabad,Telangana,17.380537,78.473011,386980,85,Yes,47
3848,2025-08-07,Mumbai,Maharashtra,19.055578,72.907769,74958,286,No,98
3849,2025-06-05,Pune,Maharashtra,18.592351,73.81703,365334,94,No,70
3850,2025-12-07,Pune,Maharashtra,18.495271,73.84421,260170,433,Yes,59
3851,2025-07-13,Bengaluru,Karnataka,12.914282,77.639099,111252,381,No,79
3852,2025-08-12,Lucknow,Uttar Pradesh,26.906259,80.888108,273068,232,Yes,100
3853,2025-03-05,Chennai,Tamil Nadu,13.100138,80.243786,162960,351,No,90
3854,2025-05-13,Bengaluru,Karnataka,12.971425,77.591464,253841,360,No,83
3855,2025-07-10,Delhi,Delhi,28.629466,77.225125,221052,224,Yes,94
3856,2025-10-01,Mumbai,Maharashtra,19.032036,72.798677,485387,133,Yes,58
3857,2025-06-28,Delhi,Delhi,28.568806,77.155596,484582,107,Yes,87
3858,2025-07-21,Mumbai,Maharashtra,19.016436,72.827274,97922,119,No,55
3859,2025-11-21,Chennai,Tamil Nadu,13.157886,80.269845,273136,327,Yes,79
3860,2025-10-12,Delhi,Delhi,28.585258,77.237017,340530,382,Yes,51
3861,2025-12-09,Lucknow,Uttar Pradesh,26.815544,80.975203,231548,193,No,46
3862,2025-03-01,Kolkata,West Bengal,22.649,88.336331,243065,136,No,44
3863,2025-06-22,Bengaluru,Karnataka,13.038198,77.599255,383830,98,No,59
3864,2025-02-17,Lucknow,Uttar Pradesh,26.808032,80.938857,191161,532,Yes,88
3865,2025-11-23,Delhi,Delhi,28.568272,77.25258,206008,498,No,47
3866,2025-03-02,Ahmedabad,Gujarat,22.999525,72.539445,472459,520,Yes,56
3867,2025-11-05,Pune,Maharashtra,18.472908,73.830039,306025,572,Yes,54
3868,2025-03-05,Mumbai,Maharashtra,19.080776,72.865106,462884,120,Yes,55
3869,2025-11-04,Jaipur,Rajasthan,26.989264,75.77564,69626,575,No,72
3870,2025-03-31,Jaipur,Rajasthan,26.962334,75.796391,234877,228,No,74
3871,2025-04-11,Ahmedabad,Gujarat,22.944043,72.623754,277957,238,No,83
3872,2025-06-10,Hyderabad,Telangana,17.334046,78.477927,210290,468,No,93
3873,2025-06-17,Mumbai,Maharashtra,19.11263,72.874921,472459,574,Yes,46
3874,2025-10-17,Jaipur,Rajasthan,26.970556,75.764298,409430,539,Yes,58
3875,2025-07-15,Pune,Maharashtra,18.51985,73.894335,282098,437,Yes,77
3876,2025-10-29,Kolkata,West Bengal,22.641743,88.44181,167694,264,No,48
3877,2025-11-06,Lucknow,Uttar Pradesh,26.858795,81.008385,379832,490,No,97
3878,2025-01-27,Delhi,Delhi,28.631435,77.221018,464343,79,Yes,47
3879,2025-09-30,Bengaluru,Karnataka,12.986892,77.569045,169472,67,Yes,93
3880,2025-03-25,Delhi,Delhi,28.549132,77.142598,361663,469,No,97
3881,2025-03-29,Pune,Maharashtra,18.544488,73.839078,435940,576,No,79
3882,2025-08-23,Lucknow,Uttar Pradesh,26.859954,80.936286,344146,429,No,61
3883,2025-06-28,Lucknow,Uttar Pradesh,26.887377,80.886427,321745,163,Yes,51
3884,2025-02-06,Chennai,Tamil Nadu,13.073277,80.284109,433321,125,Yes,59
3885,2025-10-04,Jaipur,Rajasthan,26.862405,75.80465,286901,133,No,40
3886,2025-10-25,Delhi,Delhi,28.618559,77.275545,187726,386,Yes,90
3887,2025-04-16,Pune,Maharashtra,18.508473,73.898388,133821,585,No,73
3888,2025-02-12,Hyderabad,Telangana,17.334156,78.441522,65563,264,No,88
3889,2025-10-02,Kolkata,West Bengal,22.510852,88.297007,178849,553,Yes,57
3890,2025-10-23,Delhi,Delhi,28.535717,77.260371,436866,220,Yes,68
3891,2025-10-23,Ahmedabad,Gujarat,22.950019,72.5419,343744,485,No,77
3892,2025-04-24,Mumbai,Maharashtra,19.127698,72.857487,379255,370,Yes,88
3893,2025-01-07,Ahmedabad,Gujarat,23.065508,72.59843,152319,179,No,41
3894,2025-03-04,Hyderabad,Telangana,17.397108,78.532662,91848,60,Yes,94
3895,2025-03-06,Jaipur,Rajasthan,26.968853,75.864861,211152,187,No,62
3896,2025-05-05,Hyderabad,Telangana,17.420761,78.413462,80970,593,No,92
3897,2025-02-21,Jaipur,Rajasthan,26.969294,75.822049,72395,340,No,43
3898,2025-06-03,Chennai,Tamil Nadu,13.036648,80.264466,259956,121,No,99
3899,2025-09-12,Jaipur,Rajasthan,26.865303,75.828504,123327,500,Yes,53
3900,2025-09-18,Delhi,Delhi,28.6492,77.193151,178631,264,No,55
3901,2025-01-31,Lucknow,Uttar Pradesh,26.87939,80.966461,335502,379,No,45
3902,2025-11-21,Delhi,Delhi,28.6868,77.201058,179137,138,No,95
3903,2025-07-12,Kolkata,West Bengal,22.530905,88.361875,147484,415,No,90
3904,2025-02-21,Hyderabad,Telangana,17.365773,78.446076,405909,93,Yes,93
3905,2025-05-03,Jaipur,Rajasthan,26.907846,75.736374,64770,212,No,89
3906,2025-07-29,Kolkata,West Bengal,22.49335,88.430158,204657,231,Yes,64
3907,2025-05-12,Pune,Maharashtra,18.45139,73.889467,266116,128,Yes,97
3908,2025-11-16,Hyderabad,Telangana,17.464868,78.480592,219517,259,No,74
3909,2025-07-29,Pune,Maharashtra,18.572918,73.783557,245719,177,Yes,52
3910,2025-10-07,Jaipur,Rajasthan,26.832596,75.785766,162194,58,No,49
3911,2025-08-03,Ahmedabad,Gujarat,22.975865,72.512891,499427,571,Yes,56
3912,2025-12-13,Pune,Maharashtra,18.483694,73.795269,445825,285,No,90
3913,2025-01-12,Mumbai,Maharashtra,19.088055,72.889721,73542,478,No,65
3914,2025-12-22,Pune,Maharashtra,18.561387,73.923491,368144,53,Yes,51
3915,2025-10-02,Jaipur,Rajasthan,26.954565,75.751815,371737,571,No,88
3916,2025-06-13,Pune,Maharashtra,18.561104,73.832797,498622,292,No,74
3917,2025-03-11,Ahmedabad,Gujarat,23.077837,72.511126,189398,251,Yes,81
3918,2025-10-11,Kolkata,West Bengal,22.646177,88.441519,463577,158,No,93
3919,2025-01-18,Pune,Maharashtra,18.472895,73.928238,359669,565,Yes,72
3920,2025-04-16,Ahmedabad,Gujarat,23.03024,72.56231,441859,417,Yes,86
3921,2025-04-20,Mumbai,Maharashtra,19.060752,72.919457,285671,64,No,46
3922,2025-01-05,Mumbai,Maharashtra,19.092807,72.89733,109096,407,Yes,72
3923,2025-01-12,Kolkata,West Bengal,22.522406,88.304335,119856,407,No,90
